id,source,text,cluster,distance
X44B81A16FAE39C,IRS,"WASHINGTON — The Treasury Department and Internal Revenue Service issued proposed regulations to reflect changes from the Tax Cuts and Jobs Act (TCJA) on the tax deductibility of officers' compensation by publicly held corporations.

On Aug. 21, 2018, the Treasury Department and IRS released Notice 2018-68PDF. This notice provided initial guidance on this deduction limitation.

Section 162(m) disallows the deduction by any publicly held corporation for compensation paid in any  taxable year to a covered employee that exceeds $1 million. The proposed regulations update the definitions of covered employee, publicly held corporation and applicable employee compensation.

The TCJA also provided a transition, or ""grandfather"" rule, for certain outstanding compensatory arrangements. Specifically, the TCJA changes do not apply to compensation that is provided to a covered employee under a written binding contract that was in effect on Nov. 2, 2017 and was not modified on or after that date. The proposed regulations further explain the grandfather rule, including when a contract will be considered materially modified so that it is no longer considered ""grandfathered."" The TCJA changes apply to tax years beginning after Dec. 31, 2017, except to the extent the grandfather rule applies.

Taxpayers may rely on these proposed regulations for tax years before the final regulations are effective.

IRS and Treasury welcome public comments. For details, see the proposed regulations now available in the Federal Register.

Updates on the implementation of the TCJA can be found on the Tax Reform page of IRS.gov.",0,7.484076369233956
XFD3ACB544E8259,IRS,"WASHINGTON — The Internal Revenue Service issued final regulationsPDF today on the Foreign Tax Credit, a long-standing tax benefit that generally allows individuals and businesses to claim a credit for income taxes paid or accrued to foreign governments.

The Tax Cuts and Jobs Act (TCJA) made major changes to the tax law, including revamping the U.S. international tax system. Specifically, several Foreign Tax Credit provisions were changed, including repeal of section 902, which allowed deemed-paid credits in connection with dividend distributions based on foreign subsidiaries' cumulative pools of earnings and foreign taxes. TCJA also added two separate limitation categories for foreign branch income and amounts includible under the Global Intangible Low-Taxed Income (GILTI) provisions.

Additionally, the TCJA changed how taxable income is calculated for purposes of the Foreign Tax Credit limitation by disregarding certain expenses and repealing the use of the fair market value method for allocating interest expense.

Finally, the TCJA made systemic changes to U.S. taxation of international income that impact the Foreign Tax Credit calculation. These systemic changes include the introduction of a participation exemption through a dividends received deduction for certain dividends in section 245A and the introduction of GILTI, which subjects to current U.S. taxation foreign earnings that would have been deferred under previous law, albeit at a lower tax rate and subject to extra Foreign Tax Credit restrictions.

The IRS also issued proposed regulationsPDF today relating to the allocation and apportionment of deductions and creditable foreign taxes, foreign tax redeterminations, availability of Foreign Tax Credits under the Transition Tax, and the application of the Foreign Tax Credit limitation to consolidated groups.",0,9.142397079333108
XDA8A4B1CDE5799,IRS,"WASHINGTON — The Internal Revenue Service today issued proposed regulationsPDF  reducing the amount determined under Internal Revenue Code section 956 for certain domestic corporations that own (or are treated as owning) stock in controlled foreign corporations (CFCs).  

The Tax Cuts and Jobs Act (TCJA), passed in December 2017, made major changes to the tax law, including enacting a participation exemption system for the taxation of certain foreign income. The new proposed regulations are intended to ensure that the application of section 956 is consistent with the new participation exemption system. 

Treasury and IRS welcome public comments on these proposed regulations. For details on submitting comments, see the proposed regulations.

Updates on the implementation of the TCJA can be found on the Tax Reform page of IRS.gov.",0,6.894055817059
XAF41FA7AF67D04,IRS,"WASHINGTON — The Internal Revenue Service (IRS), in response to shortages of undyed diesel fuel caused by Hurricane Michael, will not impose a penalty when dyed diesel fuel is sold for use or used on the highway in emergency response vehicles in the State of Florida. 

This relief is effective as of October 12, 2018.  Consistent with the Environmental Protection Agency (EPA) limited waiver for Florida regarding use of Non-Road Diesel Locomotive and Marine Fuel for use in emergency response vehicles, this relief will remain in effect through October 26, 2018. 

This penalty relief is available to any person that sells or uses dyed fuel for highway use. In the case of the operator of the vehicle in which the dyed fuel is used, the relief is available only if the operator or the person selling the fuel pays the tax of 24.4 cents per gallon that is normally applied to diesel fuel for highway use. The IRS will not impose penalties for failure to make semimonthly deposits of this tax. IRS Publication 510, Excise Taxes, has information on the proper method for reporting and paying the tax.

Ordinarily, dyed diesel fuel is not taxed, because it is sold for uses exempt from excise tax, such as to farmers for farming purposes, for home heating use and to local governments for buses.

Also, consistent with the EPA waiver, this waiver does not apply to the Internal Revenue Code penalty for using adulterated fuels that do not comply with applicable EPA regulations.  Consequently, diesel fuel with sulfur content higher than 15 parts-per-million may not be used in highway vehicles.

The IRS is closely monitoring the situation and will provide additional relief as needed.",0,12.190994953863223
X49954158F2D28D,IRS,"WASHINGTON — The Internal Revenue Service today issued final regulations that provide guidance for decedents' estates and non-grantor trusts clarifying that certain deductions of such estates and non-grantor trusts are not miscellaneous itemized deductions.

The Tax Cuts and Jobs Acts (TCJA) prohibits individuals, estates, and non-grantor trusts from claiming miscellaneous itemized deductions for any taxable year beginning after December 31, 2017, and before January 1, 2026.

Specifically, the final regulations clarify that the following deductions are allowable in figuring adjusted gross income and are not miscellaneous itemized deductions:

Deductions for costs paid or incurred in connection with the administration of the estate or trust which would not have been incurred if the property were not held in such estate or non-grantor trust.
The deduction concerning the personal exemption of an estate or non-grantor trust.
The distribution deductions for trusts distributing current income.
The distribution deductions for trusts accumulating income.
 

In addition, the final regulations provide guidance on determining the character and amount of, as well as the manner for allocating, excess deductions that beneficiaries succeeding to the property of a terminated estate or non-grantor trust may claim on their individual income tax returns.",0,9.22790882796359
X8DB21D2334EF4D,FCC,"WASHINGTON, December 12, 2018—The Federal Communications Commission today issued a ruling rejecting requests to make it harder for text messaging providers to protect consumers from spam and scam robotexts.  The Commission’s decision makes clear that wireless providers are authorized to continue their efforts to stop unwanted text messaging through robotext-blocking, anti-spoofing measures, and other anti-spam features.  

Text messaging has become a critical communications option for consumers with 1.77 trillion messages exchanged in the United States in 2017.  Wireless messaging has become a trusted form of communication for millions of Americans in large part because wireless providers have taken measures to prevent spam and other unwanted or malicious traffic from clogging consumers’ phones.  As a result of these efforts, wireless messaging remains a relatively spam-free service, with the spam rate for Short Message Service (SMS) estimated at less than 3%.

In today’s ruling, the FCC denies requests from mass-texting companies and other parties to classify text messaging services as “telecommunications services” subject to common carrier regulation under the Communications Act—a classification that would limit wireless providers’ efforts to combat spam and scam robotexts effectively.  Instead, the FCC finds that two forms of wireless messaging services, SMS and Multimedia Messaging Service (MMS), are “information services” under the Communications Act.  With this decision, the FCC empowers wireless providers to continue taking action to protect American consumers from unwanted text messages. ",3,8.246309268273228
X9E10BFC4AFE462,IRS,"WASHINGTON — The Internal Revenue Service has begun sending letters to taxpayers with virtual currency transactions that potentially failed to report income and pay the resulting tax from virtual currency transactions or did not report their transactions properly.

""Taxpayers should take these letters very seriously by reviewing their tax filings and when appropriate, amend past returns and pay back taxes, interest and penalties,"" said IRS Commissioner Chuck Rettig. ""The IRS is expanding our efforts involving virtual currency, including increased use of data analytics. We are focused on enforcing the law and helping taxpayers fully understand and meet their obligations.""

The IRS started sending the educational letters to taxpayers last week. By the end of August, more than 10,000 taxpayers will receive these letters. The names of these taxpayers were obtained through various ongoing IRS compliance efforts.

For taxpayers receiving an educational letter, there are three variations: Letter 6173, Letter 6174 or Letter 6174-A, all three versions strive to help taxpayers understand their tax and filing obligations and how to correct past errors.

Taxpayers are pointed to appropriate information on IRS.gov, including which forms and schedules to use and where to send them.

Last year the IRS announced a Virtual Currency Compliance campaign to address tax noncompliance related to the use of virtual currency through outreach and examinations of taxpayers. The IRS will remain actively engaged in addressing non-compliance related to virtual currency transactions through a variety of efforts, ranging from taxpayer education to audits to criminal investigations.

Virtual currency is an ongoing focus area for IRS Criminal Investigation.

IRS Notice 2014-21PDF states that virtual currency is property for federal tax purposes and provides guidance on how general federal tax principles apply to virtual currency transactions. Compliance efforts follow these general tax principles. The IRS will continue to consider and solicit taxpayer and practitioner feedback in education efforts and future guidance.

The IRS anticipates issuing additional legal guidance in this area in the near future.

Taxpayers who do not properly report the income tax consequences of virtual currency transactions are, when appropriate, liable for tax, penalties and interest. In some cases, taxpayers could be subject to criminal prosecution.",0,9.876196468986715
X1A6300FD9AD15E,IRS,"WASHINGTON — The Internal Revenue Service today issued guidance for taxpayers with certain deductible expenses to reflect changes resulting from the Tax Cuts and Jobs Act (TCJA).

Revenue Procedure 2019-46 PDF, posted today on IRS.gov, updates the rules for using the optional standard mileage rates in computing the deductible costs of operating an automobile for business, charitable, medical or moving expense purposes.

The guidance also provides rules to substantiate the amount of an employee's ordinary and necessary travel expenses reimbursed by an employer using the optional standard mileage rates. Taxpayers are not required to use a method described in this revenue procedure and may instead substantiate actual allowable expenses provided they maintain adequate records.

The TCJA suspended the miscellaneous itemized deduction for most employees with unreimbursed business expenses, including the costs of operating an automobile for business purposes. However, self-employed individuals and certain employees, such as Armed Forces reservists, qualifying state or local government officials, educators and performing artists, may continue to deduct unreimbursed business expenses during the suspension.

The TCJA also suspended the deduction for moving expenses. However, this suspension does not apply to a member of the Armed Forces on active duty who moves pursuant to a military order and incident to a permanent change of station.",0,8.73133551277486
X9BC893246B7070,IRS,"WASHINGTON —– Today the Treasury Department and Internal Revenue Service issued final regulations relating to section 1031 like-kind exchanges. These final regulations address the definition of real property under section 1031 and also provide a rule addressing the receipt of personal property that is incidental to real property received in a like-kind exchange.

The 2017 Tax Cuts and Jobs Act (TCJA) limited like-kind exchange treatment to exchanges of real property. As of January 1, 2018, exchanges of personal or intangible property such as vehicles, artwork, collectibles, patents, and other intellectual property generally do not qualify for nonrecognition of gain as like-kind exchanges. Also, like-kind exchange treatment applies only to exchanges of real property held for use in a trade or business or for investment. An exchange of real property held primarily for sale does not qualify as a like-kind exchange.

Under the final regulations, real property includes land and generally anything permanently built on or attached to land. In general, real property also includes property that is characterized as real property under applicable State or local law. In addition, certain intangible property, such as leaseholds or easements, qualifies as real property under section 1031. Property not eligible for like-kind exchange treatment prior to enactment of the TCJA remains ineligible. Neither the TCJA nor the final regulations change whether the properties exchanged are of like kind.

To report a like-kind exchange, taxpayers must file Form 8824, Like-Kind Exchanges, with their tax return for the year they transfer property as part of a like-kind exchange. This form helps taxpayers figure the amount of gain deferred as a result of the like-kind exchange, as well as the basis of the like-kind property received. Form 8824 also helps taxpayers compute the amount of gain they must report if cash or property that isn't of a like-kind is involved in the exchange.",0,7.603200390379149
XFC37849878B40C,IRS,"WASHINGTON — The Department of the Treasury and the Internal Revenue Service today issued guidance for employers and employees with terminating 403(b) plans that fund benefits through 403(b)(7) custodial accounts. The guidance reflects changes provided in the Setting Every Community Up for Retirement Enhancement Act of 2019 (SECURE Act).

Revenue Ruling 2020-23PDF provides that 403(b) retirement plans funded through individual or group 403(b)(7) custodial accounts can be terminated through the distribution of individual custodial accounts. If a distributed custodial account continues to comply with certain requirements, no portion of the distributed custodial account is includible in gross income until amounts are actually paid out of the account to a participant or beneficiary.

Notice 2020-80PDF requests comments on the application of annuity and spousal rights provisions related to distributions in certain plans described in Revenue Ruling 2020-23.",0,11.524090883687883
X34CD8E0718D06D,IRS,"WASHINGTON — The Treasury Department and the Internal Revenue Service issued guidancePDF today allowing deductions for the payments of eligible expenses when such payments would result (or be expected to result) in the forgiveness of a loan (covered loan) under the Paycheck Protection Program (PPP).

Today's guidance, Revenue Ruling 2021-02PDF, reflects changes to law contained in the COVID-related Tax Relief Act of 2020, enacted as part of the Consolidated Appropriations Act, 2021 (Act), Public Law 116-260, which was signed into law on December 27, 2020.

The COVID-related Tax Relief Act of 2020 amended the Coronavirus Aid, Relief, and Economic Security Act (CARES Act) to say that no deduction is denied, no tax attribute is reduced, and no basis increase is denied by reason of the exclusion from gross income of the forgiveness of an eligible recipient's covered loan. This change applies for taxable years ending after March 27, 2020.

Revenue Ruling 2021-02 obsoletes Notice 2020-32 and Revenue Ruling 2020-27. This obsoleted guidance disallowed deductions for the payment of eligible expenses when the payments resulted (or could be expected to result) in forgiveness of a covered loan.",0,8.190713331283627
XF844995156B050,IRS,"WASHINGTON — The competent authorities of the United States and Malta signed a competent authority arrangement (CAA) confirming their understanding of the meaning of pension fund for purposes of the United States–Malta income tax treaty (Treaty). The competent authorities have entered into this agreement after becoming aware that U.S. taxpayers with no connection to Malta were misconstruing the pension provisions of the Treaty to avoid income tax on the earnings of, and distributions from, personal retirement schemes established in Malta.

The CAAPDF confirms the U.S. and Malta competent authorities' understanding that (except in the case of a qualified rollover from a pension fund in the same country) a fund, scheme or arrangement is not operated principally to provide pension or retirement benefits if it allows participants to contribute property other than cash, or does not limit contributions by reference to income earned from employment and self-employment activities. Because Maltese personal retirement schemes contain these features, they are not properly treated as a pension fund for Treaty purposes and distributions from these schemes are not pensions or other similar remuneration.

The IRS put taxpayers on notice earlier this year that it was reviewing the use of Maltese personal retirement schemes. The IRS is actively examining taxpayers who have set up these arrangements and recognizes that other taxpayers may have filed tax returns claiming Treaty benefits as a result of their participation in these arrangements. These taxpayers should consult an independent tax advisor prior to filing their 2021 tax returns and take appropriate corrective actions on prior filings.

The IRS also cautions taxpayers against entering into any substantially similar arrangements that would seek to misconstrue the provisions of a bilateral income tax treaty of the United States to avoid income tax. IRS enforcement, both the civil and criminal divisions, is committed to pursuing abuse and those who market and participate in abusive transactions.",0,11.532135268231887
X685FA88DE6493A,IRS,"WASHINGTON — The Internal Revenue Service issued a temporary regulation and a proposed regulation to reconcile advance payments of refundable employment tax credits and recapture the benefit of these credits when necessary.

The regulations authorize the assessment of erroneous refunds of the credits paid under both the Families First Coronavirus Response Act (Families First Act) and Coronavirus Aid, Relief and Economic Security Act (CARES Act).

The Families First Act generally requires employers with fewer than 500 employees to provide paid sick leave for up to 80 hours and paid family leave for up to 10 weeks if the employee is unable to work or telework due to COVID-19 related reasons. Eligible employers are entitled to fully refundable tax credits to cover the cost of the leave required to be paid.

The CARES Act provides an additional credit for employers experiencing economic hardship due to COVID-19. Eligible employers who pay qualified wagesto their employees are entitled to an employee retention credit.

The IRS has revised or is in the process of revising the Form 941, Form 943, Form 944 and Form CT-1, so that employers may use these returns to claim the paid sick and family leave and employee retention credits.

Employers may also receive advance payment of the credits up to the total allowable amounts. The IRS has created Form 7200, Advance Payment of Employer Credits Due To COVID-19, which employers may use to request an advance of the credits. Employers are required to reconcile any advance payments claimed on Form 7200 with total credits claimed and total taxes due on their employment tax returns.

Any refund of these credits paid to a taxpayer that exceeds the amount the taxpayer is allowed is an erroneous refund. The regulations released today authorize the assessment and collection of any erroneous refund of the credits in the normal course of processing the applicable employment tax returns or Forms 7200. This allows the IRS to efficiently recover any refund, while preserving administrative protections for taxpayers.",0,11.87932133530811
XDC4FF7183A1792,IRS,"WASHINGTON — With millions of Americans now receiving taxable unemployment compensation, many of them for the first time, the Internal Revenue Service today reminded people receiving unemployment compensation that they can have tax withheld from their benefits now to help avoid owing taxes on this income when they file their federal income tax return next year.

By law, unemployment compensation is taxable and must be reported on a 2020 federal income tax return. Taxable benefits include any of the special unemployment compensation authorized under the Coronavirus Aid, Relief, and Economic Security (CARES) Act, enacted this spring.

Withholding is voluntary. Federal law allows any recipient to choose to have a flat 10% withheld from their benefits to cover part or all of their tax liability. To do that, fill out Form W-4V, Voluntary Withholding RequestPDF, and give it to the agency paying the benefits. Don't send it to the IRS. If the payor has its own withholding request form, use it instead.

If a recipient doesn't choose withholding, or if withholding is not enough, they can make quarterly estimated tax payments instead. The payment for the first two quarters of 2020 was due on July 15. Third and fourth quarter payments are due on September 15, 2020, and January 15, 2021, respectively. For more information, including some helpful worksheets, see Form 1040-ES and Publication 505, available on IRS.gov.",0,10.236363896030609
XBADD0AF0595C96,IRS,"WASHINGTON — The Internal Revenue Service provided additional information to help taxpayers meet their filing and payment requirements for the Section 965 transition tax on untaxed foreign earnings.

The Tax Cuts and Jobs Act requires certain taxpayers that have untaxed foreign earnings and profits to pay a tax as if those earnings and profits have been repatriated to the‎ United States. The law provides details on the income that must be recognized. It also provides a related deduction which generally lowers the effective tax rate to between 8% and 15.5%. Certain taxpayers may elect to pay the transition tax over eight years.

The IRS released information in a question and answer format (Q&A) related to Section 965 that addresses certain general issues that are not specific to the filing of a 2017 or 2018 tax return. The issues addressed include how to make subsequent installment payments when the transition tax is paid over eight years. The Q&As also address the filing of Transfer Agreements and Consent Agreements. Additional information regarding Section 965 can be found at IRS.gov. 

The Treasury Department and the IRS released final regulations related to Section 965 in February and last month released final GILTI regulations which include revisions to the Section 965 final regulations.",0,9.686105213399093
